DW_Dat_Dt,Cust_Id,Rpt_Id,Row_Id,Itm_Id,Cust_Nm,Rpt_Nm,Rpt_Clb_Cd,Rpt_Prd_Typ_Cd,Rpt_Afl_Mdl,Rpt_Dt,Aud_Ind,Rpt_Ccy_Cd,Rpt_Unt,Row_Id_Nm,End_Tm_Val,Cur_Val,Std_Val,Crt_Org_Id,Crt_Org_Nm,Upd_Dt,C2_TDW_NULL_IND
2017/12/21,1109026374,0,Null,Null,北京首钢股份有限公司,资产负债表,汇总,年报,old,201612,是,Null,Null,负债合计,2.52716945355e+11,Null,Null,110,北京分行,2017/7/7,Null
2017/12/21,1209108447,0,Null,Null,宝钢湛江钢铁有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债合计,3.23106319829e+11,Null,Null,120,广州分行（全辖）,2017/5/17,Null
2017/12/21,1219087823,0,Null,Null,平山县敬业冶炼有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,1.04273467104e+11,Null,Null,755,深圳分行（全辖）,2017/8/18,Null
2017/12/21,1229020041,0,Null,Null,河北津西钢铁集团股份有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.43856573498e+11,Null,Null,315,唐山分行,2017/5/24,Null
2017/12/21,1229023528,0,Null,Null,天津冶金集团有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,21020945327.0,Null,Null,122,天津分行（全辖）,2017/3/24,Null
2017/12/21,1229039493,0,Null,Null,天津冶金集团轧三钢铁有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,1.79436210587e+11,Null,Null,122,天津分行（全辖）,2017/8/25,Null
2017/12/21,1249021086,0,Null,Null,唐山不锈钢有限责任公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债合计,90641333249.8,Null,Null,315,唐山分行,2017/12/11,Null
2017/12/21,1249037040,0,Null,Null,辽宁方大集团实业有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,3.45554193634e+11,Null,Null,791,南昌分行（全辖）,2017/8/29,Null
2017/12/21,1259041724,0,Null,Null,南京南钢产业发展有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,2.43068620503e+11,Null,Null,125,南京分行（全辖）,2017/7/17,Null
2017/12/21,1279071718,0,Null,Null,武钢新日铁（武汉）镀锡板有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债合计,1.71402593758e+11,Null,Null,127,武汉分行（全辖）,2017/4/18,Null
2017/12/21,1289043384,0,Null,Null,熠晖集团有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,1.74187555192e+11,Null,Null,128,成都分行（全辖）,2017/8/22,Null
2017/12/21,3119004004,0,Null,Null,河北中重冷轧材料有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,3.86981242087e+11,Null,Null,311,石家庄分行（全辖）,2017/12/14,Null
2017/12/21,3519000584,0,Null,Null,交城义望铁合金有限责任公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,2.79039345456e+11,Null,Null,351,太原分行（全辖）,2017/6/29,Null
2017/12/21,3519000584,0,Null,Null,交城义望铁合金有限责任公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,1.68346360322e+11,Null,Null,351,太原分行（全辖）,2017/2/23,Null
2017/12/21,3719026245,0,Null,Null,沙钢集团安阳永兴钢铁有限公司,资产负债表,汇总,年报,old,201612,是,Null,Null,负债合计,42557070398.0,Null,Null,371,郑州分行（全辖）,2017/4/27,Null
2017/12/21,3719026358,0,Null,Null,河南龙成集团有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,23750299914.0,Null,Null,371,郑州分行（全辖）,2017/6/29,Null
2017/12/21,4119000377,0,Null,Null,通化钢铁集团股份有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,1.13909299887e+11,Null,Null,124,沈阳分行（全辖）,2017/6/30,Null
2017/12/21,4119020557,0,Null,Null,五矿营口中板有限责任公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,2.66518589131e+11,Null,Null,411,大连分行（全辖）,2017/6/21,Null
2017/12/21,4129000210,0,Null,Null,鞍钢集团公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,63224294194.0,Null,Null,124,沈阳分行（全辖）,2017/8/3,Null
2017/12/21,4319000668,0,Null,Null,长春一汽鞍井钢材加工配送有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,41239961353.5,Null,Null,431,长春分行（全辖）,2017/8/2,Null
2017/12/21,4319000668,0,Null,Null,长春一汽鞍井钢材加工配送有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,3.74121711376e+11,Null,Null,431,长春分行（全辖）,2017/3/13,Null
2017/12/21,4319009473,0,Null,Null,浦项通钢（吉林）钢材加工有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,2.88545104873e+11,Null,Null,431,长春分行（全辖）,2017/11/9,Null
2017/12/21,4359000222,0,Null,Null,营口钢铁有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,69708462489.8,Null,Null,431,长春分行（全辖）,2017/4/14,Null
2017/12/21,4519020453,0,Null,Null,西林钢铁集团有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,54885006754.1,Null,Null,411,大连分行（全辖）,2017/9/29,Null
2017/12/21,4729000334,0,Null,Null,内蒙古一机集团富成锻造有限责任公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债合计,1.52672026419e+11,Null,Null,471,呼和浩特分行（全辖）,2017/10/27,Null
2017/12/21,5109000412,0,Null,Null,江苏苏嘉集团有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,1.76804747899e+11,Null,Null,510,无锡分行（全辖）,2017/4/5,Null
2017/12/21,5109000604,0,Null,Null,江阴泰富兴澄特种材料有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.7144825476e+11,Null,Null,510,无锡分行（全辖）,2017/6/27,Null
2017/12/21,5109000658,0,Null,Null,无锡中彩新材料股份有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,89632786199.5,Null,Null,510,无锡分行（全辖）,2017/9/20,Null
2017/12/21,5109000684,0,Null,Null,无锡天龙钢管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,3.53990964801e+11,Null,Null,510,无锡分行（全辖）,2017/5/18,Null
2017/12/21,5109020693,0,Null,Null,无锡银星涂层板有限公司,资产负债表,汇总,年报,new,201612,是,Null,Null,负债合计,2.01173158388e+11,Null,Null,510,无锡分行（全辖）,2017/4/25,Null
2017/12/21,5119021608,0,Null,Null,江苏西城三联控股集团有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,4.04460653216e+11,Null,Null,510,无锡分行（全辖）,2017/9/21,Null
2017/12/21,5149020333,0,Null,Null,扬州诚德钢管有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,1.28284444658e+11,Null,Null,125,南京分行（全辖）,2017/4/17,Null
2017/12/21,5149021096,0,Null,Null,扬州诚德重工有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债合计,3.79638533067e+11,Null,Null,125,南京分行（全辖）,2017/4/24,Null
2017/12/21,5319000414,0,Null,Null,衡水京华制管有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,2.12167083947e+11,Null,Null,531,济南分行（全辖）,2017/4/24,Null
2017/12/21,5319033072,0,Null,Null,聊城市兴隆无缝钢管制造有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.81585281776e+11,Null,Null,531,济南分行（全辖）,2017/4/14,Null
2017/12/21,5319033072,0,Null,Null,聊城市兴隆无缝钢管制造有限公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债合计,50548081984.5,Null,Null,531,济南分行（全辖）,2017/3/27,Null
2017/12/21,5319035483,0,Null,Null,山东恒通薄板有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,1.0715288185e+11,Null,Null,531,济南分行（全辖）,2017/4/26,Null
2017/12/21,5319037923,0,Null,Null,山东冠县前进复合材料有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,1.69699216455e+11,Null,Null,531,济南分行（全辖）,2017/4/25,Null
2017/12/21,5319037923,0,Null,Null,山东冠县前进复合材料有限公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债合计,1.8007287823e+11,Null,Null,531,济南分行（全辖）,2017/2/17,Null
2017/12/21,5329001099,0,Null,Null,石横特钢集团有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,2.45461212688e+11,Null,Null,532,青岛分行（全辖）,2017/3/28,Null
2017/12/21,5329049459,0,Null,Null,东营市恒德新型材料有限公司,资产负债表,汇总,年报,old,201612,是,Null,Null,负债合计,3.21896013078e+11,Null,Null,531,济南分行（全辖）,2017/3/23,Null
2017/12/21,5329050665,0,Null,Null,青岛宁豪机械制造有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,3.82532065653e+11,Null,Null,532,青岛分行（全辖）,2017/3/27,Null
2017/12/21,5329050665,0,Null,Null,青岛宁豪机械制造有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,1.45647304566e+11,Null,Null,532,青岛分行（全辖）,2017/3/9,Null
2017/12/21,5359020120,0,Null,Null,莱钢集团烟台钢管有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,1.08329746268e+11,Null,Null,535,烟台分行（全辖）,2017/11/3,Null
2017/12/21,5439001672,0,Null,Null,山东众鑫发不锈钢有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,1.08619712705e+11,Null,Null,531,济南分行（全辖）,2017/4/19,Null
2017/12/21,5519029126,0,Null,Null,马钢(集团)控股有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,2.44885552366e+11,Null,Null,551,合肥分行（全辖）,2017/6/26,Null
2017/12/21,5709000901,0,Null,Null,浙江润发金属制品有限公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债合计,3.68650823593e+11,Null,Null,571,杭州分行（全辖）,2017/3/17,Null
2017/12/21,5719000527,0,Null,Null,金洲集团有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债合计,2.63610045768e+11,Null,Null,571,杭州分行（全辖）,2017/2/28,Null
2017/12/21,5719002549,0,Null,Null,柳州钢铁股份有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,2.18654144125e+11,Null,Null,771,南宁分行（全辖）,2017/8/1,Null
2017/12/21,5719046542,0,Null,Null,浙江润天磁性材料有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,31671453731.6,Null,Null,571,杭州分行（全辖）,2017/4/20,Null
2017/12/21,5779020096,0,Null,Null,浙江青山钢铁有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,2.60741572266e+11,Null,Null,577,温州分行（全辖）,2017/9/18,Null
2017/12/21,5779020096,0,Null,Null,浙江青山钢铁有限公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债合计,2.58807732672e+11,Null,Null,577,温州分行（全辖）,2017/4/1,Null
2017/12/21,6389000077,0,Null,Null,临清市中临特钢有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,2.46901265589e+11,Null,Null,531,济南分行（全辖）,2017/3/23,Null
2017/12/21,6569000131,0,Null,Null,番禺珠江钢管（珠海）有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,1.60541086392e+11,Null,Null,755,深圳分行（全辖）,2017/11/3,Null
2017/12/21,7179020011,0,Null,Null,宜昌中南精密钢管有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债合计,3.11000379079e+11,Null,Null,127,武汉分行（全辖）,2017/3/16,Null
2017/12/21,7319000067,0,Null,Null,湘潭钢铁集团有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,94051528485.9,Null,Null,731,长沙分行（全辖）,2017/4/25,Null
2017/12/21,7559000183,0,Null,Null,广东韶钢松山股份有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,1.67620331528e+11,Null,Null,755,深圳分行（全辖）,2017/4/26,Null
2017/12/21,7559038183,0,Null,Null,内蒙古鄂尔多斯电力冶金集团股份有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,2.09540176733e+11,Null,Null,755,深圳分行（全辖）,2017/9/4,Null
2017/12/21,7559038183,0,Null,Null,内蒙古鄂尔多斯电力冶金集团股份有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,3.48534298741e+11,Null,Null,755,深圳分行（全辖）,2017/6/19,Null
2017/12/21,7559071516,0,Null,Null,深圳华美板材有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.35458350982e+11,Null,Null,755,深圳分行（全辖）,2017/12/7,Null
2017/12/21,7559146903,0,Null,Null,首钢水城钢铁（集团）有限责任公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.10080696798e+11,Null,Null,851,贵阳分行（全辖）,2017/7/31,Null
2017/12/21,7559146903,0,Null,Null,首钢水城钢铁（集团）有限责任公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,2.87260604764e+11,Null,Null,851,贵阳分行（全辖）,2017/2/26,Null
2017/12/21,7559189487,0,Null,Null,唐山新宝泰钢铁有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.82204481755e+11,Null,Null,315,唐山分行,2017/7/14,Null
2017/12/21,7559189487,0,Null,Null,唐山新宝泰钢铁有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,3.2109364578e+11,Null,Null,315,唐山分行,2017/3/21,Null
2017/12/21,7559261460,0,Null,Null,舞钢双宏钢铁有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,1.53592170527e+11,Null,Null,755,深圳分行（全辖）,2017/4/1,Null
2017/12/21,7579011602,0,Null,Null,四川天宏不锈钢有限责任公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,2.35781026282e+11,Null,Null,757,佛山分行（全辖）,2017/3/31,Null
2017/12/21,7919000182,0,Null,Null,江西萍钢实业股份有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,3.36917146481e+11,Null,Null,791,南昌分行（全辖）,2017/3/8,Null
2017/12/21,7919071510,0,Null,Null,萍乡萍钢安源钢铁有限公司,资产负债表,汇总,年报,new,201612,是,Null,Null,负债合计,1.41026732605e+11,Null,Null,791,南昌分行（全辖）,2017/12/14,Null
2017/12/21,8719000420,0,Null,Null,武钢集团昆明钢铁股份有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,1.43884768648e+11,Null,Null,871,昆明分行（全辖）,2017/7/26,Null
2017/12/21,8719022337,0,Null,Null,云南德胜钢铁有限公司,资产负债表,汇总,年报,old,201612,是,Null,Null,负债合计,1.88778121787e+11,Null,Null,851,贵阳分行（全辖）,2017/3/16,Null
2017/12/21,8749001960,0,Null,Null,云南曲靖钢铁集团凤凰钢铁有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债合计,1.3536545896e+11,Null,Null,871,昆明分行（全辖）,2017/3/21,Null
2017/12/21,9319000429,0,Null,Null,西宁特殊钢集团有限责任公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.47283054472e+11,Null,Null,972,西宁分行,2017/6/14,Null
2017/12/21,9319046420,0,Null,Null,甘肃山丹腾达西铁冶金有限责任公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债合计,2.20953096625e+11,Null,Null,931,兰州分行,2017/3/17,Null
2017/12/21,9519000051,0,Null,Null,宁夏晟晏实业集团有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,1988516287.49,Null,Null,951,银川分行,2017/8/16,Null
2017/12/21,9919000006,0,Null,Null,宝钢集团新疆八一钢铁有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,1.18631384107e+11,Null,Null,991,乌鲁木齐分行（全辖）,2017/7/4,Null
2017/12/21,9919030877,0,Null,Null,新兴铸管新疆有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,3.79436509281e+11,Null,Null,991,乌鲁木齐分行（全辖）,2017/7/20,Null
2017/12/21,9990073341,0,Null,Null,江西联达金砂湾冶金有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债合计,2.2825694948e+11,Null,Null,791,南昌分行（全辖）,2017/6/12,Null
2017/12/21,9990088753,0,Null,Null,宝银特种钢管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,2.74306845378e+11,Null,Null,510,无锡分行（全辖）,2017/11/24,Null
2017/12/21,9990108354,0,Null,Null,三宝集团股份有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,2.04104570404e+11,Null,Null,592,厦门分行（全辖）,2017/4/25,Null
2017-12-21,219004274,0,Null,Null,日照钢铁有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,3.88323496626e+11,Null,Null,532,青岛分行（全辖）,2017-05-25,Null
2017-12-21,1229023281,0,Null,Null,天津市新宇彩板有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债合计,3.64983486036e+11,Null,Null,122,天津分行（全辖）,2017-03-30,Null
2017-12-21,1229037794,0,Null,Null,天津市友发德众钢管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,2.76187884146e+11,Null,Null,122,天津分行（全辖）,2017-06-14,Null
2017-12-21,1249043882,0,Null,Null,沈阳友维机械有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,2.09422408458e+11,Null,Null,124,沈阳分行（全辖）,2017-03-10,Null
2017-12-21,1279064313,0,Null,Null,武汉北盛机电有限责任公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债合计,49500797496.2,Null,Null,127,武汉分行（全辖）,2017-08-02,Null
2017-12-21,3119000356,0,Null,Null,霸州市胜芳福兴精诚金属制品有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,4.02727463626e+11,Null,Null,311,石家庄分行（全辖）,2017-04-18,Null
2017-12-21,3119001183,0,Null,Null,涉县兆隆铸业有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,3.49434310537e+11,Null,Null,311,石家庄分行（全辖）,2017-02-15,Null
2017-12-21,3119001328,0,Null,Null,霸州市三强金属制品有限公司,资产负债表,汇总,年报,old,201612,是,Null,Null,负债合计,2.79467773587e+11,Null,Null,311,石家庄分行（全辖）,2017-02-04,Null
2017-12-21,3159000297,0,Null,Null,唐山天一工业有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债合计,2.62099400848e+11,Null,Null,315,唐山分行,2017-04-21,Null
2017-12-21,4119064231,0,Null,Null,大连更新白钢制品有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,2.24609543031e+11,Null,Null,411,大连分行（全辖）,2017-06-21,Null
2017-12-21,5109000412,0,Null,Null,江苏苏嘉集团有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,3.52470165785e+11,Null,Null,510,无锡分行（全辖）,2017-03-20,Null
2017-12-21,5109000804,0,Null,Null,江阴市长达钢铁有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,85093198680.7,Null,Null,510,无锡分行（全辖）,2017-11-06,Null
2017-12-21,5109025534,0,Null,Null,无锡银荣板业有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,3.6645331365e+11,Null,Null,510,无锡分行（全辖）,2017-02-21,Null
2017-12-21,5109026791,0,Null,Null,无锡天益精密钢管有限公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债合计,1.50569491519e+11,Null,Null,510,无锡分行（全辖）,2017-06-07,Null
2017-12-21,5119021608,0,Null,Null,江苏西城三联控股集团有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,15609155924.6,Null,Null,510,无锡分行（全辖）,2017-07-03,Null
2017-12-21,5129000210,0,Null,Null,苏州工业园区金月电器材料有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,64439092012.0,Null,Null,512,苏州分行,2017-02-21,Null
2017-12-21,5129042436,0,Null,Null,江苏苏铃精工机械有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,3.10845721245e+11,Null,Null,512,苏州分行,2017-02-27,Null
2017-12-21,5139026701,0,Null,Null,如皋市欧通机械配件有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债合计,77386924345.8,Null,Null,513,南通分行,2017-02-25,Null
2017-12-21,5149021898,0,Null,Null,玛切嘉利（中国）有限责任公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,2.66058788313e+11,Null,Null,125,南京分行（全辖）,2017-04-19,Null
2017-12-21,5199024093,0,Null,Null,溧阳市新力机械铸造有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,3.17317014571e+11,Null,Null,125,南京分行（全辖）,2017-04-20,Null
2017-12-21,5319021378,0,Null,Null,山东传洋集团有限公司,资产负债表,汇总,年报,new,201612,是,Null,Null,负债合计,2.13974130193e+11,Null,Null,531,济南分行（全辖）,2017-04-27,Null
2017-12-21,5319032619,0,Null,Null,山东富凯不锈钢有限公司,资产负债表,汇总,年报,old,201612,是,Null,Null,负债合计,2.23863618023e+11,Null,Null,531,济南分行（全辖）,2017-04-07,Null
2017-12-21,5319054215,0,Null,Null,济南庚辰炉料有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,3.25302585661e+11,Null,Null,531,济南分行（全辖）,2017-07-11,Null
2017-12-21,5359022038,0,Null,Null,烟台华新不锈钢有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,1.545283243e+11,Null,Null,535,烟台分行（全辖）,2017-06-30,Null
2017-12-21,5439000189,0,Null,Null,邹平县鑫利源铸造有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,86930290222.6,Null,Null,531,济南分行（全辖）,2017-11-01,Null
2017-12-21,5749028714,0,Null,Null,宁波森泽钢铁科技有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,2.58774557416e+11,Null,Null,574,宁波分行（全辖）,2017-03-21,Null
2017-12-21,5759025451,0,Null,Null,浙江天基重工机械有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,3.09962447364e+11,Null,Null,571,杭州分行（全辖）,2017-03-14,Null
2017-12-21,5779030222,0,Null,Null,温州市聚泰不锈钢有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,3.8076760481e+11,Null,Null,577,温州分行（全辖）,2017-03-17,Null
2017-12-21,5779038151,0,Null,Null,温州市龙湾新兴钢管厂,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,43540737077.9,Null,Null,577,温州分行（全辖）,2017-04-25,Null
2017-12-21,6109020401,0,Null,Null,宜兴市亚东集装箱配件有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,38520665230.0,Null,Null,510,无锡分行（全辖）,2017-02-14,Null
2017-12-21,6109021172,0,Null,Null,宿迁亚东货柜配件有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,46545256659.5,Null,Null,510,无锡分行（全辖）,2017-02-16,Null
2017-12-21,6129000055,0,Null,Null,江苏大力神科技股份有限公司,资产负债表,汇总,年报,old,201612,否,Null,Null,负债合计,3.95780741193e+11,Null,Null,125,南京分行（全辖）,2017-03-21,Null
2017-12-21,7559038989,0,Null,Null,广西盛隆冶金有限公司,资产负债表,合并,年报,old,201612,是,Null,Null,负债合计,4238042345.98,Null,Null,771,南宁分行（全辖）,2017-08-01,Null
2017-12-21,7559047908,0,Null,Null,霸州市东升实业有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债合计,2.32857319294e+11,Null,Null,311,石家庄分行（全辖）,2017-03-23,Null
2017-12-21,7579006009,0,Null,Null,佛山市南海正宏泰不锈钢有限公司,资产负债表,汇总,年报,old,201612,是,Null,Null,负债合计,57141902137.6,Null,Null,757,佛山分行（全辖）,2017-03-16,Null
2017-12-21,7579011928,0,Null,Null,佛山市金和兴达不锈钢制品有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债合计,3.48530409526e+11,Null,Null,757,佛山分行（全辖）,2017-03-24,Null
2017-12-21,7579018506,0,Null,Null,佛山市南海裕辉宝业不锈钢制品有限公司,资产负债表,汇总,年报,new,201612,否,Null,Null,负债合计,32101414065.0,Null,Null,757,佛山分行（全辖）,2017-04-12,Null
2017-12-21,7929001136,0,Null,Null,九江萍钢钢铁有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债合计,1.3481921782e+11,Null,Null,791,南昌分行（全辖）,2017-02-09,Null
2017/12/21,209000675,0,Null,Null,广州广日股份有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,1.76719263817e+11,Null,Null,120,广州分行（全辖）,2017/5/18,Null
2017/12/21,219000112,0,Null,Null,中国宝武钢铁集团有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,6.34019415074e+11,Null,Null,121,上海分行（全辖）,2017/8/7,Null
